scenario,year,season,crop_id,crop_name,area_mu,production_jin,normal_sales_jin,surplus_jin,revenue_yuan,cost_yuan,profit_yuan
full_discount,2027,single,13,红薯,16.363636,36000.0,36000.0,0.0,117000.0,32727.272727,84272.727273
full_discount,2027,single,14,莜麦,34.2375,14000.0,14000.0,0.0,77000.0,13695.0,63305.0
full_discount,2027,first,17,豇豆,78.38,235320.0,36480.0,198840.0,1087200.0,156880.0,930320.0
full_discount,2027,first,18,刀豆,13.02,26880.0,26880.0,0.0,181440.0,13440.0,168000.0
full_discount,2027,first,19,芸豆,2.4,8640.0,6480.0,2160.0,49140.0,5760.0,43380.0
full_discount,2027,first,22,茄子,7.2,48000.0,43200.0,4800.0,250800.0,14880.0,235920.0
full_discount,2027,second,22,茄子,0.3,2160.0,2160.0,0.0,14256.0,792.0,13464.0
full_discount,2027,first,26,包菜,0.9,4050.0,4050.0,0.0,26325.0,3150.0,23175.0
full_discount,2027,first,27,油麦菜,0.9,4500.0,4500.0,0.0,22500.0,1800.0,20700.0
full_discount,2027,first,29,黄瓜,17.6,222000.0,9000.0,213000.0,808500.0,53200.0,755300.0
full_discount,2027,second,29,黄瓜,0.6,8100.0,4050.0,4050.0,51030.0,2310.0,48720.0
full_discount,2027,second,30,生菜,0.3,1350.0,1350.0,0.0,8505.0,660.0,7845.0
full_discount,2027,first,32,空心菜,0.3,3600.0,3600.0,0.0,16200.0,1500.0,14700.0
full_discount,2027,second,32,空心菜,0.9,9900.0,0.0,9900.0,26730.0,4950.0,21780.0
full_discount,2027,first,33,黄心菜,0.3,1800.0,1800.0,0.0,8100.0,750.0,7350.0
full_discount,2027,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
full_discount,2027,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
full_discount,2027,second,36,白萝卜,45.0,180000.0,100000.0,80000.0,350000.0,22500.0,327500.0
full_discount,2027,second,37,红萝卜,34.0,102000.0,36000.0,66000.0,224250.0,17000.0,207250.0
full_discount,2027,second,38,榆黄菇,4.2,21000.0,9000.0,12000.0,862500.0,12600.0,849900.0
full_discount,2027,second,40,白灵菇,1.8,18000.0,18000.0,0.0,288000.0,18000.0,270000.0
full_discount,2027,second,41,羊肚菌,3.6,3600.0,3600.0,0.0,360000.0,36000.0,324000.0
full_discount,2028,single,2,黑豆,246.436364,118718.181818,21850.0,96868.181818,527130.681818,98574.545455,428556.136364
full_discount,2028,single,3,红豆,60.0,22800.0,22400.0,400.0,186450.0,21000.0,165450.0
full_discount,2028,single,4,绿豆,98.0,33670.0,33040.0,630.0,233485.0,34300.0,199185.0
full_discount,2028,single,5,爬豆,27.0,10125.0,9875.0,250.0,67500.0,9450.0,58050.0
full_discount,2028,single,6,小麦,221.75,170840.0,170840.0,0.0,597940.0,99787.5,498152.5
full_discount,2028,single,7,玉米,132.75,132750.0,132750.0,0.0,398250.0,66375.0,331875.0
full_discount,2028,single,8,谷子,178.0,67640.0,67640.0,0.0,456570.0,64080.0,392490.0
full_discount,2028,single,9,高粱,50.684211,30000.0,30000.0,0.0,180000.0,20273.684211,159726.315789
full_discount,2028,single,10,黍子,26.315789,12500.0,12500.0,0.0,93750.0,9473.684211,84276.315789
full_discount,2028,single,11,荞麦,23.0,2300.0,1500.0,800.0,76000.0,8050.0,67950.0
full_discount,2028,single,12,南瓜,11.7,35100.0,35100.0,0.0,52650.0,11700.0,40950.0
full_discount,2028,single,13,红薯,16.363636,36000.0,36000.0,0.0,117000.0,32727.272727,84272.727273
full_discount,2028,first,17,豇豆,15.2,46320.0,36480.0,9840.0,331200.0,30880.0,300320.0
full_discount,2028,first,18,刀豆,8.4,17760.0,17760.0,0.0,119880.0,8880.0,111000.0
full_discount,2028,first,19,芸豆,1.8,6480.0,6480.0,0.0,42120.0,4320.0,37800.0
full_discount,2028,first,22,茄子,3.6,28800.0,28800.0,0.0,158400.0,8640.0,149760.0
full_discount,2028,second,22,茄子,0.3,2160.0,2160.0,0.0,14256.0,792.0,13464.0
full_discount,2028,first,26,包菜,0.9,4050.0,4050.0,0.0,26325.0,3150.0,23175.0
full_discount,2028,first,27,油麦菜,0.6,3000.0,3000.0,0.0,15000.0,1200.0,13800.0
full_discount,2028,first,29,黄瓜,89.6,1077000.0,9000.0,1068000.0,3801000.0,260200.0,3540800.0
full_discount,2028,second,29,黄瓜,1.8,24300.0,4050.0,20250.0,119070.0,6930.0,112140.0
full_discount,2028,first,30,生菜,0.3,1500.0,1500.0,0.0,7875.0,600.0,7275.0
full_discount,2028,first,32,空心菜,0.6,7200.0,3600.0,3600.0,24300.0,3000.0,21300.0
full_discount,2028,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
full_discount,2028,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
full_discount,2028,second,36,白萝卜,64.0,256000.0,100000.0,156000.0,445000.0,32000.0,413000.0
full_discount,2028,second,37,红萝卜,15.0,45000.0,36000.0,9000.0,131625.0,7500.0,124125.0
full_discount,2028,second,38,榆黄菇,4.2,21000.0,9000.0,12000.0,862500.0,12600.0,849900.0
full_discount,2028,second,40,白灵菇,1.8,18000.0,18000.0,0.0,288000.0,18000.0,270000.0
full_discount,2028,second,41,羊肚菌,3.6,3600.0,3600.0,0.0,360000.0,36000.0,324000.0
full_discount,2029,single,2,黑豆,203.052632,98025.0,21850.0,76175.0,449531.25,81221.052632,368310.197368
full_discount,2029,single,3,红豆,58.947368,22400.0,22400.0,0.0,184800.0,20631.578947,164168.421053
full_discount,2029,single,4,绿豆,97.0,33250.0,33040.0,210.0,232015.0,33950.0,198065.0
full_discount,2029,single,5,爬豆,30.0,11250.0,9875.0,1375.0,71296.875,10500.0,60796.875
full_discount,2029,single,6,小麦,221.529665,170840.0,170840.0,0.0,597940.0,99688.349282,498251.650718
full_discount,2029,single,7,玉米,135.0,135000.0,132750.0,2250.0,401625.0,67500.0,334125.0
full_discount,2029,single,8,谷子,187.894737,71400.0,71400.0,0.0,481950.0,67642.105263,414307.894737
full_discount,2029,single,9,高粱,58.0,34260.0,30000.0,4260.0,192780.0,23200.0,169580.0
full_discount,2029,single,10,黍子,27.0,12825.0,12500.0,325.0,94968.75,9720.0,85248.75
full_discount,2029,single,11,荞麦,13.0,1300.0,1300.0,0.0,52000.0,4550.0,47450.0
full_discount,2029,single,12,南瓜,11.7,35100.0,35100.0,0.0,52650.0,11700.0,40950.0
full_discount,2029,single,13,红薯,16.363636,36000.0,36000.0,0.0,117000.0,32727.272727,84272.727273
full_discount,2029,single,14,莜麦,32.511962,13004.784689,13004.784689,0.0,71526.315789,13004.784689,58521.5311
full_discount,2029,first,17,豇豆,75.56,226680.0,36480.0,190200.0,1052640.0,151120.0,901520.0
full_discount,2029,first,18,刀豆,13.44,26880.0,26880.0,0.0,181440.0,13440.0,168000.0
full_discount,2029,first,19,芸豆,1.8,6480.0,6480.0,0.0,42120.0,4320.0,37800.0
full_discount,2029,first,22,茄子,0.6,4800.0,4800.0,0.0,26400.0,1440.0,24960.0
full_discount,2029,second,22,茄子,0.3,2160.0,2160.0,0.0,14256.0,792.0,13464.0
full_discount,2029,first,26,包菜,0.9,4050.0,4050.0,0.0,26325.0,3150.0,23175.0
full_discount,2029,first,27,油麦菜,0.9,4500.0,4500.0,0.0,22500.0,1800.0,20700.0
full_discount,2029,first,29,黄瓜,23.0,285000.0,9000.0,276000.0,1029000.0,68500.0,960500.0
full_discount,2029,second,29,黄瓜,0.6,8100.0,4050.0,4050.0,51030.0,2310.0,48720.0
full_discount,2029,first,30,生菜,0.3,1500.0,1500.0,0.0,7875.0,600.0,7275.0
full_discount,2029,second,30,生菜,0.3,1350.0,1350.0,0.0,8505.0,660.0,7845.0
full_discount,2029,first,32,空心菜,4.2,50400.0,3600.0,46800.0,121500.0,21000.0,100500.0
full_discount,2029,second,32,空心菜,0.9,9900.0,0.0,9900.0,26730.0,4950.0,21780.0
full_discount,2029,first,33,黄心菜,0.3,1800.0,1800.0,0.0,8100.0,750.0,7350.0
full_discount,2029,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
full_discount,2029,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
full_discount,2029,second,36,白萝卜,45.0,180000.0,100000.0,80000.0,350000.0,22500.0,327500.0
full_discount,2029,second,37,红萝卜,34.0,102000.0,36000.0,66000.0,224250.0,17000.0,207250.0
full_discount,2029,second,38,榆黄菇,4.2,21000.0,9000.0,12000.0,862500.0,12600.0,849900.0
full_discount,2029,second,40,白灵菇,1.8,18000.0,18000.0,0.0,288000.0,18000.0,270000.0
full_discount,2029,second,41,羊肚菌,3.6,3600.0,3600.0,0.0,360000.0,36000.0,324000.0
full_discount,2030,single,2,黑豆,94.0,44650.0,21850.0,22800.0,249375.0,37600.0,211775.0
full_discount,2030,single,3,红豆,61.0,23180.0,22400.0,780.0,188017.5,21350.0,166667.5
full_discount,2030,single,4,绿豆,96.563636,33167.272727,33040.0,127.272727,231725.454545,33797.272727,197928.181818
full_discount,2030,single,5,爬豆,25.0,9875.0,9875.0,0.0,66656.25,8750.0,57906.25
full_discount,2030,single,6,小麦,218.55,170840.0,170840.0,0.0,597940.0,98347.5,499592.5
full_discount,2030,single,7,玉米,132.75,132750.0,132750.0,0.0,398250.0,66375.0,331875.0
full_discount,2030,single,8,谷子,187.894737,71400.0,71400.0,0.0,481950.0,67642.105263,414307.894737
full_discount,2030,single,9,高粱,50.0,30000.0,30000.0,0.0,180000.0,20000.0,160000.0
full_discount,2030,single,10,黍子,34.105263,16727.631579,12500.0,4227.631579,109603.618421,12277.894737,97325.723684
full_discount,2030,single,11,荞麦,122.0,12425.0,1500.0,10925.0,278500.0,42700.0,235800.0
full_discount,2030,single,12,南瓜,17.586364,52759.090909,35100.0,17659.090909,65894.318182,17586.363636,48307.954545
full_discount,2030,single,13,红薯,17.55,38610.0,36000.0,2610.0,121241.25,35100.0,86141.25
full_discount,2030,single,14,莜麦,35.0,14000.0,14000.0,0.0,77000.0,14000.0,63000.0
full_discount,2030,first,17,豇豆,17.0,52800.0,36480.0,16320.0,357120.0,35200.0,321920.0
full_discount,2030,first,19,芸豆,1.8,6480.0,6480.0,0.0,42120.0,4320.0,37800.0
full_discount,2030,first,22,茄子,6.6,43200.0,43200.0,0.0,237600.0,13440.0,224160.0
full_discount,2030,second,22,茄子,0.3,2160.0,2160.0,0.0,14256.0,792.0,13464.0
full_discount,2030,first,26,包菜,0.9,4050.0,4050.0,0.0,26325.0,3150.0,23175.0
full_discount,2030,first,27,油麦菜,0.9,4500.0,4500.0,0.0,22500.0,1800.0,20700.0
full_discount,2030,first,29,黄瓜,89.6,1077000.0,9000.0,1068000.0,3801000.0,260200.0,3540800.0
full_discount,2030,second,29,黄瓜,1.8,24300.0,4050.0,20250.0,119070.0,6930.0,112140.0
full_discount,2030,first,30,生菜,0.3,1500.0,1500.0,0.0,7875.0,600.0,7275.0
full_discount,2030,first,32,空心菜,3.6,43200.0,3600.0,39600.0,105300.0,18000.0,87300.0
full_discount,2030,first,33,黄心菜,0.3,1800.0,1800.0,0.0,8100.0,750.0,7350.0
full_discount,2030,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
full_discount,2030,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
full_discount,2030,second,36,白萝卜,64.0,256000.0,100000.0,156000.0,445000.0,32000.0,413000.0
full_discount,2030,second,37,红萝卜,15.0,45000.0,36000.0,9000.0,131625.0,7500.0,124125.0
full_discount,2030,second,38,榆黄菇,4.2,21000.0,9000.0,12000.0,862500.0,12600.0,849900.0
full_discount,2030,second,40,白灵菇,1.8,18000.0,18000.0,0.0,288000.0,18000.0,270000.0
full_discount,2030,second,41,羊肚菌,3.6,3600.0,3600.0,0.0,360000.0,36000.0,324000.0
