scenario,year,season,crop_id,crop_name,area_mu,production_jin,normal_sales_jin,surplus_jin,revenue_yuan,cost_yuan,profit_yuan
full_waste,2025,single,13,红薯,16.363636,36000.0,36000.0,0.0,117000.0,32727.272727,84272.727273
full_waste,2025,single,14,莜麦,34.885109,13954.043482,13954.043482,0.0,76747.239151,13954.043482,62793.195669
full_waste,2025,single,15,大麦,5.0,2375.0,2375.0,0.0,8312.5,1750.0,6562.5
full_waste,2025,first,17,豇豆,11.74,36480.0,36480.0,0.0,291840.0,24320.0,267520.0
full_waste,2025,first,18,刀豆,50.56,101600.0,26880.0,74720.0,181440.0,50800.0,130640.0
full_waste,2025,first,19,芸豆,1.8,6480.0,6480.0,0.0,42120.0,4320.0,37800.0
full_waste,2025,first,20,土豆,15.0,30000.0,30000.0,0.0,112500.0,30000.0,82500.0
full_waste,2025,first,21,西红柿,14.6,35400.0,35400.0,0.0,221250.0,29440.0,191810.0
full_waste,2025,second,21,西红柿,0.3,810.0,810.0,0.0,6075.0,792.0,5283.0
full_waste,2025,first,22,茄子,6.525,43200.0,43200.0,0.0,237600.0,13410.0,224190.0
full_waste,2025,second,22,茄子,0.3,2160.0,2160.0,0.0,14256.0,792.0,13464.0
full_waste,2025,second,23,菠菜,0.3,900.0,900.0,0.0,6210.0,900.0,5310.0
full_waste,2025,first,24,青椒,0.6,1800.0,1800.0,0.0,9450.0,1200.0,8250.0
full_waste,2025,second,24,青椒,0.3,810.0,810.0,0.0,5508.0,660.0,4848.0
full_waste,2025,first,25,菜花,0.9,3600.0,3600.0,0.0,19800.0,2700.0,17100.0
full_waste,2025,first,26,包菜,0.9,4050.0,4050.0,0.0,26325.0,3150.0,23175.0
full_waste,2025,first,27,油麦菜,0.9,4500.0,4500.0,0.0,22500.0,1800.0,20700.0
full_waste,2025,first,28,小青菜,10.75,34400.0,34400.0,0.0,197800.0,17200.0,180600.0
full_waste,2025,second,28,小青菜,0.3,1080.0,1080.0,0.0,7452.0,660.0,6792.0
full_waste,2025,first,29,黄瓜,0.6,9000.0,9000.0,0.0,63000.0,2100.0,60900.0
full_waste,2025,second,29,黄瓜,0.3,4050.0,4050.0,0.0,34020.0,1155.0,32865.0
full_waste,2025,first,30,生菜,0.3,1500.0,1500.0,0.0,7875.0,600.0,7275.0
full_waste,2025,second,30,生菜,0.3,1350.0,1350.0,0.0,8505.0,660.0,7845.0
full_waste,2025,first,31,辣椒,0.6,1200.0,1200.0,0.0,8700.0,720.0,7980.0
full_waste,2025,first,32,空心菜,0.3,3600.0,3600.0,0.0,16200.0,1500.0,14700.0
full_waste,2025,first,33,黄心菜,0.3,1800.0,1800.0,0.0,8100.0,750.0,7350.0
full_waste,2025,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
full_waste,2025,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
full_waste,2025,second,36,白萝卜,25.0,100000.0,100000.0,0.0,250000.0,12500.0,237500.0
full_waste,2025,second,37,红萝卜,12.0,36000.0,36000.0,0.0,117000.0,6000.0,111000.0
full_waste,2025,second,38,榆黄菇,1.8,9000.0,9000.0,0.0,517500.0,5400.0,512100.0
full_waste,2025,second,39,香菇,1.8,7200.0,7200.0,0.0,136800.0,3600.0,133200.0
full_waste,2025,second,40,白灵菇,1.8,18000.0,18000.0,0.0,288000.0,18000.0,270000.0
full_waste,2025,second,41,羊肚菌,4.2,4200.0,4200.0,0.0,420000.0,42000.0,378000.0
full_waste,2026,single,1,黄豆,147.5,57000.0,57000.0,0.0,185250.0,59000.0,126250.0
full_waste,2026,single,2,黑豆,44.8,21850.0,21850.0,0.0,163875.0,17920.0,145955.0
full_waste,2026,single,3,红豆,62.0,23560.0,22400.0,1160.0,184800.0,21700.0,163100.0
full_waste,2026,single,4,绿豆,97.7,33040.0,33040.0,0.0,231280.0,34195.0,197085.0
full_waste,2026,single,5,爬豆,25.0,9875.0,9875.0,0.0,66656.25,8750.0,57906.25
full_waste,2026,single,6,小麦,220.650718,170840.0,170840.0,0.0,597940.0,99292.822967,498647.177033
full_waste,2026,single,7,玉米,118.3,118300.0,118300.0,0.0,354900.0,59150.0,295750.0
full_waste,2026,single,8,谷子,187.894737,71400.0,71400.0,0.0,481950.0,67642.105263,414307.894737
full_waste,2026,single,9,高粱,50.0,30000.0,30000.0,0.0,180000.0,20000.0,160000.0
full_waste,2026,single,10,黍子,26.315789,12500.0,12500.0,0.0,93750.0,9473.684211,84276.315789
full_waste,2026,single,11,荞麦,15.0,1500.0,1500.0,0.0,60000.0,5250.0,54750.0
full_waste,2026,single,12,南瓜,11.7,35100.0,35100.0,0.0,52650.0,11700.0,40950.0
full_waste,2026,single,13,红薯,16.363636,36000.0,36000.0,0.0,117000.0,32727.272727,84272.727273
full_waste,2026,single,14,莜麦,35.0,14000.0,14000.0,0.0,77000.0,14000.0,63000.0
full_waste,2026,single,15,大麦,21.052632,10000.0,10000.0,0.0,35000.0,7368.421053,27631.578947
full_waste,2026,single,16,水稻,40.0,20000.0,20000.0,0.0,140000.0,27200.0,112800.0
full_waste,2026,first,17,豇豆,11.8,36480.0,36480.0,0.0,291840.0,24320.0,267520.0
full_waste,2026,first,18,刀豆,13.2,26880.0,26880.0,0.0,181440.0,13440.0,168000.0
full_waste,2026,first,19,芸豆,1.8,6480.0,6480.0,0.0,42120.0,4320.0,37800.0
full_waste,2026,first,20,土豆,15.0,30000.0,30000.0,0.0,112500.0,30000.0,82500.0
full_waste,2026,first,21,西红柿,14.6,35400.0,35400.0,0.0,221250.0,29440.0,191810.0
full_waste,2026,second,21,西红柿,0.3,810.0,810.0,0.0,6075.0,792.0,5283.0
full_waste,2026,first,22,茄子,6.45,43200.0,43200.0,0.0,237600.0,13380.0,224220.0
full_waste,2026,second,22,茄子,0.3,2160.0,2160.0,0.0,14256.0,792.0,13464.0
full_waste,2026,second,23,菠菜,0.3,900.0,900.0,0.0,6210.0,900.0,5310.0
full_waste,2026,first,24,青椒,0.6,1800.0,1800.0,0.0,9450.0,1200.0,8250.0
full_waste,2026,second,24,青椒,0.3,810.0,810.0,0.0,5508.0,660.0,4848.0
full_waste,2026,first,25,菜花,0.9,3600.0,3600.0,0.0,19800.0,2700.0,17100.0
full_waste,2026,first,26,包菜,0.9,4050.0,4050.0,0.0,26325.0,3150.0,23175.0
full_waste,2026,first,27,油麦菜,0.9,4500.0,4500.0,0.0,22500.0,1800.0,20700.0
full_waste,2026,first,28,小青菜,10.75,34400.0,34400.0,0.0,197800.0,17200.0,180600.0
full_waste,2026,second,28,小青菜,0.3,1080.0,1080.0,0.0,7452.0,660.0,6792.0
full_waste,2026,first,29,黄瓜,0.6,9000.0,9000.0,0.0,63000.0,2100.0,60900.0
full_waste,2026,second,29,黄瓜,0.3,4050.0,4050.0,0.0,34020.0,1155.0,32865.0
full_waste,2026,first,30,生菜,0.3,1500.0,1500.0,0.0,7875.0,600.0,7275.0
full_waste,2026,second,30,生菜,0.3,1350.0,1350.0,0.0,8505.0,660.0,7845.0
full_waste,2026,first,31,辣椒,0.6,1200.0,1200.0,0.0,8700.0,720.0,7980.0
full_waste,2026,first,32,空心菜,0.3,3600.0,3600.0,0.0,16200.0,1500.0,14700.0
full_waste,2026,first,33,黄心菜,0.3,1800.0,1800.0,0.0,8100.0,750.0,7350.0
full_waste,2026,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
full_waste,2026,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
full_waste,2026,second,36,白萝卜,25.0,100000.0,100000.0,0.0,250000.0,12500.0,237500.0
full_waste,2026,second,37,红萝卜,12.0,36000.0,36000.0,0.0,117000.0,6000.0,111000.0
full_waste,2026,second,38,榆黄菇,1.8,9000.0,9000.0,0.0,517500.0,5400.0,512100.0
full_waste,2026,second,39,香菇,1.8,7200.0,7200.0,0.0,136800.0,3600.0,133200.0
full_waste,2026,second,40,白灵菇,1.8,18000.0,18000.0,0.0,288000.0,18000.0,270000.0
full_waste,2026,second,41,羊肚菌,4.2,4200.0,4200.0,0.0,420000.0,42000.0,378000.0
full_waste,2027,single,1,黄豆,150.0,57000.0,57000.0,0.0,185250.0,60000.0,125250.0
full_waste,2027,single,2,黑豆,46.0,21850.0,21850.0,0.0,163875.0,18400.0,145475.0
full_waste,2027,single,3,红豆,58.947368,22400.0,22400.0,0.0,184800.0,20631.578947,164168.421053
full_waste,2027,single,4,绿豆,99.2,33040.0,33040.0,0.0,231280.0,34720.0,196560.0
full_waste,2027,single,5,爬豆,25.0,9875.0,9875.0,0.0,66656.25,8750.0,57906.25
full_waste,2027,single,6,小麦,214.702632,170840.0,170840.0,0.0,597940.0,96616.184211,501323.815789
full_waste,2027,single,7,玉米,134.784928,132750.0,132750.0,0.0,398250.0,67392.464115,330857.535885
full_waste,2027,single,8,谷子,186.301435,70794.545455,70794.545455,0.0,477863.181818,67068.516746,410794.665072
full_waste,2027,single,9,高粱,50.0,30000.0,30000.0,0.0,180000.0,20000.0,160000.0
full_waste,2027,single,10,黍子,25.9,12500.0,12500.0,0.0,93750.0,9324.0,84426.0
full_waste,2027,single,11,荞麦,15.0,1500.0,1500.0,0.0,60000.0,5250.0,54750.0
full_waste,2027,single,12,南瓜,11.7,35100.0,35100.0,0.0,52650.0,11700.0,40950.0
full_waste,2027,single,13,红薯,16.363636,36000.0,36000.0,0.0,117000.0,32727.272727,84272.727273
full_waste,2027,single,14,莜麦,31.1,12440.0,12440.0,0.0,68420.0,12440.0,55980.0
full_waste,2027,single,15,大麦,15.0,7125.0,7125.0,0.0,24937.5,5250.0,19687.5
full_waste,2027,single,16,水稻,37.0,18500.0,18500.0,0.0,129500.0,25160.0,104340.0
full_waste,2027,first,17,豇豆,16.75,50250.0,36480.0,13770.0,291840.0,33500.0,258340.0
full_waste,2027,first,18,刀豆,14.0,28000.0,26880.0,1120.0,181440.0,14000.0,167440.0
full_waste,2027,first,19,芸豆,2.1,7560.0,6480.0,1080.0,42120.0,5040.0,37080.0
full_waste,2027,first,20,土豆,9.25,18500.0,18500.0,0.0,69375.0,18500.0,50875.0
full_waste,2027,first,21,西红柿,14.225,35400.0,35400.0,0.0,221250.0,29290.0,191960.0
full_waste,2027,second,21,西红柿,0.3,810.0,810.0,0.0,6075.0,792.0,5283.0
full_waste,2027,first,22,茄子,6.5,44000.0,43200.0,800.0,237600.0,13600.0,224000.0
full_waste,2027,second,22,茄子,0.3,2160.0,2160.0,0.0,14256.0,792.0,13464.0
full_waste,2027,second,23,菠菜,0.3,900.0,900.0,0.0,6210.0,900.0,5310.0
full_waste,2027,first,24,青椒,0.6,1800.0,1800.0,0.0,9450.0,1200.0,8250.0
full_waste,2027,second,24,青椒,0.3,810.0,810.0,0.0,5508.0,660.0,4848.0
full_waste,2027,first,25,菜花,0.9,3600.0,3600.0,0.0,19800.0,2700.0,17100.0
full_waste,2027,first,26,包菜,0.9,4050.0,4050.0,0.0,26325.0,3150.0,23175.0
full_waste,2027,first,27,油麦菜,0.9,4500.0,4500.0,0.0,22500.0,1800.0,20700.0
full_waste,2027,first,28,小青菜,10.75,34400.0,34400.0,0.0,197800.0,17200.0,180600.0
full_waste,2027,second,28,小青菜,0.3,1080.0,1080.0,0.0,7452.0,660.0,6792.0
full_waste,2027,first,29,黄瓜,0.6,9000.0,9000.0,0.0,63000.0,2100.0,60900.0
full_waste,2027,second,29,黄瓜,0.3,4050.0,4050.0,0.0,34020.0,1155.0,32865.0
full_waste,2027,first,30,生菜,0.3,1500.0,1500.0,0.0,7875.0,600.0,7275.0
full_waste,2027,second,30,生菜,0.3,1350.0,1350.0,0.0,8505.0,660.0,7845.0
full_waste,2027,first,31,辣椒,0.6,1200.0,1200.0,0.0,8700.0,720.0,7980.0
full_waste,2027,first,32,空心菜,0.3,3600.0,3600.0,0.0,16200.0,1500.0,14700.0
full_waste,2027,first,33,黄心菜,0.3,1800.0,1800.0,0.0,8100.0,750.0,7350.0
full_waste,2027,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
full_waste,2027,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
full_waste,2027,second,36,白萝卜,25.0,100000.0,100000.0,0.0,250000.0,12500.0,237500.0
full_waste,2027,second,37,红萝卜,12.0,36000.0,36000.0,0.0,117000.0,6000.0,111000.0
full_waste,2027,second,38,榆黄菇,1.8,9000.0,9000.0,0.0,517500.0,5400.0,512100.0
full_waste,2027,second,39,香菇,1.8,7200.0,7200.0,0.0,136800.0,3600.0,133200.0
full_waste,2027,second,40,白灵菇,1.8,18000.0,18000.0,0.0,288000.0,18000.0,270000.0
full_waste,2027,second,41,羊肚菌,4.2,4200.0,4200.0,0.0,420000.0,42000.0,378000.0
full_waste,2028,single,1,黄豆,145.04256,57000.0,57000.0,0.0,185250.0,58017.023923,127232.976077
full_waste,2028,single,2,黑豆,43.999545,21850.0,21850.0,0.0,163875.0,17599.818182,146275.181818
full_waste,2028,single,3,红豆,73.009091,27743.454545,22400.0,5343.454545,184800.0,25553.181818,159246.818182
full_waste,2028,single,4,绿豆,100.0,33425.0,33040.0,385.0,231280.0,35000.0,196280.0
full_waste,2028,single,5,爬豆,25.0,9875.0,9875.0,0.0,66656.25,8750.0,57906.25
full_waste,2028,single,6,小麦,224.789474,170840.0,170840.0,0.0,597940.0,101155.263158,496784.736842
full_waste,2028,single,7,玉米,76.5,76500.0,76500.0,0.0,229500.0,38250.0,191250.0
full_waste,2028,single,8,谷子,185.792823,71400.0,71400.0,0.0,481950.0,66885.416268,415064.583732
full_waste,2028,single,9,高粱,50.0,30000.0,30000.0,0.0,180000.0,20000.0,160000.0
full_waste,2028,single,10,黍子,26.315789,12500.0,12500.0,0.0,93750.0,9473.684211,84276.315789
full_waste,2028,single,11,荞麦,15.0,1500.0,1500.0,0.0,60000.0,5250.0,54750.0
full_waste,2028,single,12,南瓜,11.7,35100.0,35100.0,0.0,52650.0,11700.0,40950.0
full_waste,2028,single,13,红薯,16.363636,36000.0,36000.0,0.0,117000.0,32727.272727,84272.727273
full_waste,2028,single,14,莜麦,28.210526,11284.210526,11284.210526,0.0,62063.157895,11284.210526,50778.947368
full_waste,2028,single,15,大麦,16.684211,7925.0,7925.0,0.0,27737.5,5839.473684,21898.026316
full_waste,2028,first,17,豇豆,11.5,36480.0,36480.0,0.0,291840.0,24320.0,267520.0
full_waste,2028,first,18,刀豆,49.55,99700.0,26880.0,72820.0,181440.0,49850.0,131590.0
full_waste,2028,first,19,芸豆,5.3,16080.0,6480.0,9600.0,42120.0,10720.0,31400.0
full_waste,2028,first,20,土豆,15.0,30000.0,30000.0,0.0,112500.0,30000.0,82500.0
full_waste,2028,first,21,西红柿,14.2,34800.0,34800.0,0.0,217500.0,28880.0,188620.0
full_waste,2028,second,21,西红柿,0.3,810.0,810.0,0.0,6075.0,792.0,5283.0
full_waste,2028,first,22,茄子,6.675,43200.0,43200.0,0.0,237600.0,13470.0,224130.0
full_waste,2028,second,22,茄子,0.3,2160.0,2160.0,0.0,14256.0,792.0,13464.0
full_waste,2028,second,23,菠菜,0.3,900.0,900.0,0.0,6210.0,900.0,5310.0
full_waste,2028,first,24,青椒,0.6,1800.0,1800.0,0.0,9450.0,1200.0,8250.0
full_waste,2028,second,24,青椒,0.3,810.0,810.0,0.0,5508.0,660.0,4848.0
full_waste,2028,first,25,菜花,0.9,3600.0,3600.0,0.0,19800.0,2700.0,17100.0
full_waste,2028,first,26,包菜,0.9,4050.0,4050.0,0.0,26325.0,3150.0,23175.0
full_waste,2028,first,27,油麦菜,0.9,4500.0,4500.0,0.0,22500.0,1800.0,20700.0
full_waste,2028,first,28,小青菜,10.75,34400.0,34400.0,0.0,197800.0,17200.0,180600.0
full_waste,2028,second,28,小青菜,0.3,1080.0,1080.0,0.0,7452.0,660.0,6792.0
full_waste,2028,first,29,黄瓜,0.6,9000.0,9000.0,0.0,63000.0,2100.0,60900.0
full_waste,2028,second,29,黄瓜,0.3,4050.0,4050.0,0.0,34020.0,1155.0,32865.0
full_waste,2028,first,30,生菜,0.3,1500.0,1500.0,0.0,7875.0,600.0,7275.0
full_waste,2028,second,30,生菜,0.3,1350.0,1350.0,0.0,8505.0,660.0,7845.0
full_waste,2028,first,31,辣椒,0.6,1200.0,1200.0,0.0,8700.0,720.0,7980.0
full_waste,2028,first,32,空心菜,0.3,3600.0,3600.0,0.0,16200.0,1500.0,14700.0
full_waste,2028,first,33,黄心菜,0.3,1800.0,1800.0,0.0,8100.0,750.0,7350.0
full_waste,2028,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
full_waste,2028,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
full_waste,2028,second,36,白萝卜,25.0,100000.0,100000.0,0.0,250000.0,12500.0,237500.0
full_waste,2028,second,37,红萝卜,12.0,36000.0,36000.0,0.0,117000.0,6000.0,111000.0
full_waste,2028,second,38,榆黄菇,1.8,9000.0,9000.0,0.0,517500.0,5400.0,512100.0
full_waste,2028,second,39,香菇,1.8,7200.0,7200.0,0.0,136800.0,3600.0,133200.0
full_waste,2028,second,40,白灵菇,1.8,18000.0,18000.0,0.0,288000.0,18000.0,270000.0
full_waste,2028,second,41,羊肚菌,4.2,4200.0,4200.0,0.0,420000.0,42000.0,378000.0
full_waste,2029,single,1,黄豆,141.052632,55040.0,55040.0,0.0,178880.0,56421.052632,122458.947368
full_waste,2029,single,2,黑豆,46.0,21850.0,21850.0,0.0,163875.0,18400.0,145475.0
full_waste,2029,single,3,红豆,58.947368,22400.0,22400.0,0.0,184800.0,20631.578947,164168.421053
full_waste,2029,single,4,绿豆,99.3,33250.0,33040.0,210.0,231280.0,34755.0,196525.0
full_waste,2029,single,5,爬豆,25.0,9875.0,9875.0,0.0,66656.25,8750.0,57906.25
full_waste,2029,single,6,小麦,220.578947,170840.0,170840.0,0.0,597940.0,99260.526316,498679.473684
full_waste,2029,single,7,玉米,128.636364,128636.363636,128636.363636,0.0,385909.090909,64318.181818,321590.909091
full_waste,2029,single,8,谷子,187.894737,71400.0,71400.0,0.0,481950.0,67642.105263,414307.894737
full_waste,2029,single,9,高粱,50.0,30000.0,30000.0,0.0,180000.0,20000.0,160000.0
full_waste,2029,single,10,黍子,26.315789,12500.0,12500.0,0.0,93750.0,9473.684211,84276.315789
full_waste,2029,single,11,荞麦,15.0,1500.0,1500.0,0.0,60000.0,5250.0,54750.0
full_waste,2029,single,12,南瓜,11.7,35100.0,35100.0,0.0,52650.0,11700.0,40950.0
full_waste,2029,single,13,红薯,16.363636,36000.0,36000.0,0.0,117000.0,32727.272727,84272.727273
full_waste,2029,single,14,莜麦,35.0,14000.0,14000.0,0.0,77000.0,14000.0,63000.0
full_waste,2029,single,15,大麦,21.052632,10000.0,10000.0,0.0,35000.0,7368.421053,27631.578947
full_waste,2029,single,16,水稻,42.0,21000.0,21000.0,0.0,147000.0,28560.0,118440.0
full_waste,2029,first,17,豇豆,12.04,36480.0,36480.0,0.0,291840.0,24320.0,267520.0
full_waste,2029,first,18,刀豆,12.96,26880.0,26880.0,0.0,181440.0,13440.0,168000.0
full_waste,2029,first,19,芸豆,1.8,6480.0,6480.0,0.0,42120.0,4320.0,37800.0
full_waste,2029,first,20,土豆,15.0,30000.0,30000.0,0.0,112500.0,30000.0,82500.0
full_waste,2029,first,21,西红柿,14.6,35400.0,35400.0,0.0,221250.0,29440.0,191810.0
full_waste,2029,second,21,西红柿,0.3,810.0,810.0,0.0,6075.0,792.0,5283.0
full_waste,2029,first,22,茄子,6.2,41600.0,41600.0,0.0,228800.0,12880.0,215920.0
full_waste,2029,second,22,茄子,0.3,2160.0,2160.0,0.0,14256.0,792.0,13464.0
full_waste,2029,second,23,菠菜,0.3,900.0,900.0,0.0,6210.0,900.0,5310.0
full_waste,2029,first,24,青椒,0.6,1800.0,1800.0,0.0,9450.0,1200.0,8250.0
full_waste,2029,second,24,青椒,0.3,810.0,810.0,0.0,5508.0,660.0,4848.0
full_waste,2029,first,25,菜花,0.9,3600.0,3600.0,0.0,19800.0,2700.0,17100.0
full_waste,2029,first,26,包菜,0.9,4050.0,4050.0,0.0,26325.0,3150.0,23175.0
full_waste,2029,first,27,油麦菜,0.9,4500.0,4500.0,0.0,22500.0,1800.0,20700.0
full_waste,2029,first,28,小青菜,10.75,34400.0,34400.0,0.0,197800.0,17200.0,180600.0
full_waste,2029,second,28,小青菜,0.3,1080.0,1080.0,0.0,7452.0,660.0,6792.0
full_waste,2029,first,29,黄瓜,0.6,9000.0,9000.0,0.0,63000.0,2100.0,60900.0
full_waste,2029,second,29,黄瓜,0.3,4050.0,4050.0,0.0,34020.0,1155.0,32865.0
full_waste,2029,first,30,生菜,0.3,1500.0,1500.0,0.0,7875.0,600.0,7275.0
full_waste,2029,second,30,生菜,0.3,1350.0,1350.0,0.0,8505.0,660.0,7845.0
full_waste,2029,first,31,辣椒,0.6,1200.0,1200.0,0.0,8700.0,720.0,7980.0
full_waste,2029,first,32,空心菜,0.3,3600.0,3600.0,0.0,16200.0,1500.0,14700.0
full_waste,2029,first,33,黄心菜,0.3,1800.0,1800.0,0.0,8100.0,750.0,7350.0
full_waste,2029,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
full_waste,2029,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
full_waste,2029,second,36,白萝卜,25.0,100000.0,100000.0,0.0,250000.0,12500.0,237500.0
full_waste,2029,second,37,红萝卜,12.0,36000.0,36000.0,0.0,117000.0,6000.0,111000.0
