scenario,year,season,plot_id,land_type,crop_id,crop_name,area_mu
full_waste,2024,first,E16,普通大棚,21,西红柿,0.6
full_waste,2024,second,E16,普通大棚,40,白灵菇,0.6
full_waste,2024,first,E2,普通大棚,21,西红柿,0.6
full_waste,2024,second,E2,普通大棚,39,香菇,0.6
full_waste,2024,first,E3,普通大棚,31,辣椒,0.6
full_waste,2024,second,E3,普通大棚,41,羊肚菌,0.6
full_waste,2024,first,E4,普通大棚,21,西红柿,0.6
full_waste,2024,second,E4,普通大棚,40,白灵菇,0.6
full_waste,2024,first,E5,普通大棚,18,刀豆,0.3
full_waste,2024,first,E5,普通大棚,19,芸豆,0.3
full_waste,2024,second,E5,普通大棚,41,羊肚菌,0.6
full_waste,2024,first,E6,普通大棚,29,黄瓜,0.3
full_waste,2024,first,E6,普通大棚,32,空心菜,0.3
full_waste,2024,second,E6,普通大棚,41,羊肚菌,0.6
full_waste,2024,first,E7,普通大棚,22,茄子,0.3
full_waste,2024,first,E7,普通大棚,29,黄瓜,0.3
full_waste,2024,second,E7,普通大棚,41,羊肚菌,0.6
full_waste,2024,first,E8,普通大棚,21,西红柿,0.3
full_waste,2024,first,E8,普通大棚,25,菜花,0.3
full_waste,2024,second,E8,普通大棚,41,羊肚菌,0.6
full_waste,2024,first,E9,普通大棚,26,包菜,0.3
full_waste,2024,first,E9,普通大棚,33,黄心菜,0.3
full_waste,2024,second,E9,普通大棚,41,羊肚菌,0.6
full_waste,2024,first,F1,智慧大棚,19,芸豆,0.3
full_waste,2024,first,F1,智慧大棚,25,菜花,0.3
full_waste,2024,second,F1,智慧大棚,22,茄子,0.3
full_waste,2024,second,F1,智慧大棚,28,小青菜,0.3
full_waste,2024,first,F2,智慧大棚,21,西红柿,0.6
full_waste,2024,second,F2,智慧大棚,30,生菜,0.3
full_waste,2024,second,F2,智慧大棚,34,芹菜,0.3
full_waste,2024,first,F3,智慧大棚,24,青椒,0.6
full_waste,2024,second,F3,智慧大棚,23,菠菜,0.3
full_waste,2024,second,F3,智慧大棚,29,黄瓜,0.3
full_waste,2024,first,F4,智慧大棚,26,包菜,0.6
full_waste,2024,second,F4,智慧大棚,21,西红柿,0.3
full_waste,2024,second,F4,智慧大棚,24,青椒,0.3
full_waste,2025,single,A1,平旱地,1,黄豆,75.0
full_waste,2025,single,A1,平旱地,8,谷子,5.0
full_waste,2025,single,A2,平旱地,4,绿豆,55.0
full_waste,2025,single,A3,平旱地,7,玉米,20.813636
full_waste,2025,single,A4,平旱地,7,玉米,55.636364
full_waste,2025,single,A4,平旱地,13,红薯,16.363636
full_waste,2025,single,A5,平旱地,7,玉米,56.3
full_waste,2025,single,A5,平旱地,12,南瓜,11.7
full_waste,2025,single,A6,平旱地,1,黄豆,55.0
full_waste,2025,single,B1,梯田,8,谷子,60.0
full_waste,2025,single,B10,梯田,5,爬豆,7.9
full_waste,2025,single,B10,梯田,6,小麦,17.1
full_waste,2025,single,B11,梯田,6,小麦,60.0
full_waste,2025,single,B12,梯田,8,谷子,45.0
full_waste,2025,single,B13,梯田,1,黄豆,13.157895
full_waste,2025,single,B13,梯田,3,红豆,15.423823
full_waste,2025,single,B13,梯田,6,小麦,6.418283
full_waste,2025,single,B14,梯田,6,小麦,7.323823
full_waste,2025,single,B14,梯田,14,莜麦,12.676177
full_waste,2025,single,B2,梯田,8,谷子,46.0
full_waste,2025,single,B3,梯田,9,高粱,31.212121
full_waste,2025,single,B3,梯田,14,莜麦,8.787879
full_waste,2025,single,B4,梯田,8,谷子,14.578947
full_waste,2025,single,B4,梯田,14,莜麦,13.421053
full_waste,2025,single,B5,梯田,6,小麦,20.0
full_waste,2025,single,B5,梯田,9,高粱,5.0
full_waste,2025,single,B6,梯田,3,红豆,27.052632
full_waste,2025,single,B6,梯田,6,小麦,58.947368
full_waste,2025,single,B7,梯田,6,小麦,55.0
full_waste,2025,single,B8,梯田,2,黑豆,26.887879
full_waste,2025,single,B8,梯田,3,红豆,17.112121
full_waste,2025,single,B9,梯田,2,黑豆,19.112121
full_waste,2025,single,B9,梯田,5,爬豆,17.1
full_waste,2025,single,B9,梯田,9,高粱,13.787879
full_waste,2025,single,C1,山坡地,11,荞麦,15.0
full_waste,2025,single,C2,山坡地,10,黍子,13.0
full_waste,2025,single,C3,山坡地,10,黍子,13.315789
full_waste,2025,single,C4,山坡地,8,谷子,18.0
full_waste,2025,single,C5,山坡地,4,绿豆,27.0
full_waste,2025,single,C6,山坡地,4,绿豆,15.0
full_waste,2025,single,C6,山坡地,15,大麦,5.0
full_waste,2025,first,D1,水浇地,17,豇豆,9.64
full_waste,2025,first,D1,水浇地,18,刀豆,5.36
full_waste,2025,first,D2,水浇地,18,刀豆,10.0
full_waste,2025,second,D2,水浇地,35,大白菜,10.0
full_waste,2025,first,D3,水浇地,22,茄子,5.625
full_waste,2025,first,D3,水浇地,28,小青菜,5.0
full_waste,2025,second,D3,水浇地,36,白萝卜,13.0
full_waste,2025,first,D4,水浇地,28,小青菜,5.75
full_waste,2025,first,D5,水浇地,21,西红柿,9.0
full_waste,2025,first,D6,水浇地,20,土豆,7.0
full_waste,2025,first,D6,水浇地,21,西红柿,5.0
full_waste,2025,second,D6,水浇地,36,白萝卜,12.0
full_waste,2025,first,D7,水浇地,18,刀豆,22.0
full_waste,2025,second,D7,水浇地,37,红萝卜,12.0
full_waste,2025,first,D8,水浇地,18,刀豆,12.0
full_waste,2025,first,D8,水浇地,20,土豆,8.0
full_waste,2025,second,D8,水浇地,35,大白菜,20.0
full_waste,2025,first,E1,普通大棚,26,包菜,0.6
full_waste,2025,second,E1,普通大棚,39,香菇,0.6
full_waste,2025,first,E10,普通大棚,22,茄子,0.6
full_waste,2025,second,E10,普通大棚,41,羊肚菌,0.6
full_waste,2025,first,E11,普通大棚,24,青椒,0.6
full_waste,2025,second,E11,普通大棚,41,羊肚菌,0.6
full_waste,2025,first,E12,普通大棚,22,茄子,0.3
full_waste,2025,first,E12,普通大棚,33,黄心菜,0.3
full_waste,2025,second,E12,普通大棚,41,羊肚菌,0.6
full_waste,2025,first,E13,普通大棚,19,芸豆,0.6
full_waste,2025,second,E13,普通大棚,40,白灵菇,0.6
full_waste,2025,first,E14,普通大棚,19,芸豆,0.6
full_waste,2025,second,E14,普通大棚,41,羊肚菌,0.6
full_waste,2025,first,E15,普通大棚,25,菜花,0.3
full_waste,2025,first,E15,普通大棚,30,生菜,0.3
full_waste,2025,second,E15,普通大棚,38,榆黄菇,0.6
full_waste,2025,first,E16,普通大棚,17,豇豆,0.3
full_waste,2025,first,E16,普通大棚,18,刀豆,0.3
full_waste,2025,second,E16,普通大棚,41,羊肚菌,0.6
full_waste,2025,first,E2,普通大棚,19,芸豆,0.6
full_waste,2025,second,E2,普通大棚,41,羊肚菌,0.6
full_waste,2025,first,E3,普通大棚,18,刀豆,0.6
full_waste,2025,second,E3,普通大棚,38,榆黄菇,0.3
full_waste,2025,second,E3,普通大棚,40,白灵菇,0.3
full_waste,2025,first,E4,普通大棚,17,豇豆,0.6
full_waste,2025,second,E4,普通大棚,41,羊肚菌,0.6
full_waste,2025,first,E5,普通大棚,26,包菜,0.3
full_waste,2025,first,E5,普通大棚,27,油麦菜,0.3
full_waste,2025,second,E5,普通大棚,38,榆黄菇,0.3
full_waste,2025,second,E5,普通大棚,39,香菇,0.3
full_waste,2025,first,E6,普通大棚,17,豇豆,0.6
full_waste,2025,second,E6,普通大棚,39,香菇,0.6
full_waste,2025,first,E7,普通大棚,25,菜花,0.6
full_waste,2025,second,E7,普通大棚,39,香菇,0.3
full_waste,2025,second,E7,普通大棚,40,白灵菇,0.3
full_waste,2025,first,E8,普通大棚,27,油麦菜,0.6
full_waste,2025,second,E8,普通大棚,40,白灵菇,0.6
full_waste,2025,first,E9,普通大棚,29,黄瓜,0.6
full_waste,2025,second,E9,普通大棚,38,榆黄菇,0.6
full_waste,2025,first,F1,智慧大棚,18,刀豆,0.3
full_waste,2025,first,F1,智慧大棚,32,空心菜,0.3
full_waste,2025,second,F1,智慧大棚,21,西红柿,0.3
full_waste,2025,second,F1,智慧大棚,23,菠菜,0.3
full_waste,2025,first,F2,智慧大棚,17,豇豆,0.6
full_waste,2025,second,F2,智慧大棚,22,茄子,0.3
full_waste,2025,second,F2,智慧大棚,24,青椒,0.3
full_waste,2025,first,F3,智慧大棚,21,西红柿,0.6
full_waste,2025,second,F3,智慧大棚,30,生菜,0.3
full_waste,2025,second,F3,智慧大棚,34,芹菜,0.3
full_waste,2025,first,F4,智慧大棚,31,辣椒,0.6
full_waste,2025,second,F4,智慧大棚,28,小青菜,0.3
full_waste,2025,second,F4,智慧大棚,29,黄瓜,0.3
full_waste,2026,single,A1,平旱地,7,玉米,80.0
full_waste,2026,single,A2,平旱地,6,小麦,43.636364
full_waste,2026,single,A2,平旱地,13,红薯,11.363636
full_waste,2026,single,A3,平旱地,6,小麦,35.0
full_waste,2026,single,A4,平旱地,1,黄豆,52.5
full_waste,2026,single,A4,平旱地,4,绿豆,19.5
full_waste,2026,single,A5,平旱地,2,黑豆,22.8
full_waste,2026,single,A5,平旱地,4,绿豆,45.2
full_waste,2026,single,A6,平旱地,7,玉米,38.3
full_waste,2026,single,A6,平旱地,12,南瓜,11.7
full_waste,2026,single,A6,平旱地,13,红薯,5.0
full_waste,2026,single,B1,梯田,6,小麦,60.0
full_waste,2026,single,B10,梯田,8,谷子,25.0
full_waste,2026,single,B11,梯田,1,黄豆,60.0
full_waste,2026,single,B12,梯田,6,小麦,23.014354
full_waste,2026,single,B12,梯田,9,高粱,20.0
full_waste,2026,single,B13,梯田,8,谷子,5.0
full_waste,2026,single,B13,梯田,9,高粱,30.0
full_waste,2026,single,B14,梯田,8,谷子,20.0
full_waste,2026,single,B2,梯田,2,黑豆,17.0
full_waste,2026,single,B2,梯田,3,红豆,29.0
full_waste,2026,single,B3,梯田,3,红豆,33.0
full_waste,2026,single,B3,梯田,5,爬豆,7.0
full_waste,2026,single,B4,梯田,1,黄豆,5.0
full_waste,2026,single,B4,梯田,2,黑豆,5.0
full_waste,2026,single,B4,梯田,5,爬豆,18.0
full_waste,2026,single,B5,梯田,1,黄豆,25.0
full_waste,2026,single,B6,梯田,8,谷子,82.894737
full_waste,2026,single,B7,梯田,8,谷子,55.0
full_waste,2026,single,B8,梯田,6,小麦,44.0
full_waste,2026,single,B9,梯田,6,小麦,15.0
full_waste,2026,single,B9,梯田,14,莜麦,35.0
full_waste,2026,single,C1,山坡地,15,大麦,15.0
full_waste,2026,single,C2,山坡地,1,黄豆,5.0
full_waste,2026,single,C2,山坡地,15,大麦,6.052632
full_waste,2026,single,C3,山坡地,4,绿豆,15.0
full_waste,2026,single,C4,山坡地,4,绿豆,18.0
full_waste,2026,single,C5,山坡地,10,黍子,21.315789
full_waste,2026,single,C6,山坡地,10,黍子,5.0
full_waste,2026,single,C6,山坡地,11,荞麦,15.0
full_waste,2026,first,D1,水浇地,21,西红柿,7.75
full_waste,2026,first,D1,水浇地,22,茄子,5.25
full_waste,2026,second,D1,水浇地,36,白萝卜,15.0
full_waste,2026,first,D2,水浇地,20,土豆,10.0
full_waste,2026,second,D2,水浇地,36,白萝卜,10.0
full_waste,2026,single,D3,水浇地,16,水稻,14.0
full_waste,2026,single,D4,水浇地,16,水稻,6.0
full_waste,2026,first,D5,水浇地,17,豇豆,10.0
full_waste,2026,second,D5,水浇地,35,大白菜,10.0
full_waste,2026,first,D6,水浇地,18,刀豆,12.0
full_waste,2026,second,D6,水浇地,37,红萝卜,12.0
full_waste,2026,first,D7,水浇地,20,土豆,5.0
full_waste,2026,first,D7,水浇地,21,西红柿,6.25
full_waste,2026,first,D7,水浇地,28,小青菜,10.75
full_waste,2026,second,D7,水浇地,35,大白菜,20.0
full_waste,2026,single,D8,水浇地,16,水稻,20.0
full_waste,2026,first,E1,普通大棚,19,芸豆,0.6
full_waste,2026,second,E1,普通大棚,41,羊肚菌,0.6
full_waste,2026,first,E10,普通大棚,19,芸豆,0.6
full_waste,2026,second,E10,普通大棚,40,白灵菇,0.6
full_waste,2026,first,E11,普通大棚,17,豇豆,0.6
full_waste,2026,second,E11,普通大棚,40,白灵菇,0.6
full_waste,2026,first,E12,普通大棚,26,包菜,0.3
full_waste,2026,first,E12,普通大棚,27,油麦菜,0.3
full_waste,2026,second,E12,普通大棚,38,榆黄菇,0.6
full_waste,2026,first,E13,普通大棚,22,茄子,0.6
full_waste,2026,second,E13,普通大棚,41,羊肚菌,0.6
full_waste,2026,first,E14,普通大棚,26,包菜,0.6
full_waste,2026,second,E14,普通大棚,39,香菇,0.6
full_waste,2026,first,E15,普通大棚,22,茄子,0.6
full_waste,2026,second,E15,普通大棚,41,羊肚菌,0.6
full_waste,2026,first,E16,普通大棚,21,西红柿,0.6
full_waste,2026,second,E16,普通大棚,39,香菇,0.6
full_waste,2026,first,E2,普通大棚,29,黄瓜,0.6
full_waste,2026,second,E2,普通大棚,38,榆黄菇,0.6
full_waste,2026,first,E3,普通大棚,24,青椒,0.6
full_waste,2026,second,E3,普通大棚,41,羊肚菌,0.6
full_waste,2026,first,E4,普通大棚,25,菜花,0.3
full_waste,2026,first,E4,普通大棚,30,生菜,0.3
full_waste,2026,second,E4,普通大棚,40,白灵菇,0.6
full_waste,2026,first,E5,普通大棚,32,空心菜,0.3
full_waste,2026,first,E5,普通大棚,33,黄心菜,0.3
full_waste,2026,second,E5,普通大棚,41,羊肚菌,0.6
full_waste,2026,first,E6,普通大棚,25,菜花,0.6
full_waste,2026,second,E6,普通大棚,41,羊肚菌,0.6
full_waste,2026,first,E7,普通大棚,18,刀豆,0.6
full_waste,2026,second,E7,普通大棚,38,榆黄菇,0.6
full_waste,2026,first,E8,普通大棚,18,刀豆,0.6
full_waste,2026,second,E8,普通大棚,39,香菇,0.6
full_waste,2026,first,E9,普通大棚,19,芸豆,0.6
full_waste,2026,second,E9,普通大棚,41,羊肚菌,0.6
full_waste,2026,first,F1,智慧大棚,31,辣椒,0.6
full_waste,2026,second,F1,智慧大棚,29,黄瓜,0.3
full_waste,2026,second,F1,智慧大棚,30,生菜,0.3
full_waste,2026,first,F2,智慧大棚,27,油麦菜,0.6
full_waste,2026,second,F2,智慧大棚,21,西红柿,0.3
full_waste,2026,second,F2,智慧大棚,34,芹菜,0.3
full_waste,2026,first,F3,智慧大棚,17,豇豆,0.6
full_waste,2026,second,F3,智慧大棚,24,青椒,0.3
full_waste,2026,second,F3,智慧大棚,28,小青菜,0.3
full_waste,2026,first,F4,智慧大棚,17,豇豆,0.6
full_waste,2026,second,F4,智慧大棚,22,茄子,0.3
full_waste,2026,second,F4,智慧大棚,23,菠菜,0.3
full_waste,2027,single,A1,平旱地,4,绿豆,16.2
full_waste,2027,single,A1,平旱地,6,小麦,35.736364
full_waste,2027,single,A1,平旱地,12,南瓜,11.7
full_waste,2027,single,A1,平旱地,13,红薯,16.363636
full_waste,2027,single,A2,平旱地,7,玉米,55.0
full_waste,2027,single,A3,平旱地,4,绿豆,35.0
full_waste,2027,single,A4,平旱地,6,小麦,72.0
full_waste,2027,single,A5,平旱地,6,小麦,28.913636
full_waste,2027,single,A5,平旱地,7,玉米,39.086364
full_waste,2027,single,A6,平旱地,6,小麦,55.0
full_waste,2027,single,B1,梯田,1,黄豆,60.0
full_waste,2027,single,B10,梯田,2,黑豆,17.1
full_waste,2027,single,B10,梯田,10,黍子,7.9
full_waste,2027,single,B11,梯田,7,玉米,40.698565
full_waste,2027,single,B11,梯田,8,谷子,19.301435
full_waste,2027,single,B12,梯田,1,黄豆,45.0
full_waste,2027,single,B13,梯田,2,黑豆,8.9
full_waste,2027,single,B13,梯田,14,莜麦,26.1
full_waste,2027,single,B14,梯田,2,黑豆,20.0
full_waste,2027,single,B2,梯田,6,小麦,23.052632
full_waste,2027,single,B2,梯田,9,高粱,22.947368
full_waste,2027,single,B3,梯田,8,谷子,35.0
full_waste,2027,single,B3,梯田,14,莜麦,5.0
full_waste,2027,single,B4,梯田,8,谷子,28.0
full_waste,2027,single,B5,梯田,8,谷子,25.0
full_waste,2027,single,B6,梯田,3,红豆,58.947368
full_waste,2027,single,B6,梯田,9,高粱,27.052632
full_waste,2027,single,B7,梯田,1,黄豆,30.0
full_waste,2027,single,B7,梯田,5,爬豆,25.0
full_waste,2027,single,B8,梯田,8,谷子,44.0
full_waste,2027,single,B9,梯田,1,黄豆,15.0
full_waste,2027,single,B9,梯田,8,谷子,35.0
full_waste,2027,single,C1,山坡地,4,绿豆,15.0
full_waste,2027,single,C2,山坡地,4,绿豆,13.0
full_waste,2027,single,C3,山坡地,15,大麦,15.0
full_waste,2027,single,C4,山坡地,10,黍子,18.0
full_waste,2027,single,C5,山坡地,11,荞麦,15.0
full_waste,2027,single,C6,山坡地,4,绿豆,20.0
full_waste,2027,single,D1,水浇地,16,水稻,15.0
full_waste,2027,first,D2,水浇地,21,西红柿,7.125
full_waste,2027,second,D2,水浇地,35,大白菜,10.0
full_waste,2027,first,D3,水浇地,18,刀豆,14.0
full_waste,2027,second,D3,水浇地,36,白萝卜,13.0
full_waste,2027,first,D4,水浇地,17,豇豆,6.0
full_waste,2027,second,D4,水浇地,37,红萝卜,5.0
full_waste,2027,first,D5,水浇地,21,西红柿,5.0
full_waste,2027,first,D5,水浇地,22,茄子,5.0
full_waste,2027,second,D5,水浇地,37,红萝卜,7.0
full_waste,2027,first,D6,水浇地,28,小青菜,10.75
full_waste,2027,second,D6,水浇地,36,白萝卜,12.0
full_waste,2027,single,D7,水浇地,16,水稻,22.0
full_waste,2027,first,D8,水浇地,17,豇豆,10.75
full_waste,2027,first,D8,水浇地,20,土豆,9.25
full_waste,2027,second,D8,水浇地,35,大白菜,20.0
full_waste,2027,first,E1,普通大棚,22,茄子,0.3
full_waste,2027,first,E1,普通大棚,25,菜花,0.3
full_waste,2027,second,E1,普通大棚,38,榆黄菇,0.6
full_waste,2027,first,E10,普通大棚,22,茄子,0.3
full_waste,2027,second,E10,普通大棚,41,羊肚菌,0.6
full_waste,2027,first,E11,普通大棚,21,西红柿,0.6
full_waste,2027,second,E11,普通大棚,41,羊肚菌,0.6
full_waste,2027,first,E12,普通大棚,19,芸豆,0.6
full_waste,2027,second,E12,普通大棚,39,香菇,0.6
full_waste,2027,first,E13,普通大棚,26,包菜,0.3
full_waste,2027,first,E13,普通大棚,27,油麦菜,0.3
full_waste,2027,second,E13,普通大棚,38,榆黄菇,0.6
full_waste,2027,first,E14,普通大棚,21,西红柿,0.6
full_waste,2027,second,E14,普通大棚,41,羊肚菌,0.6
full_waste,2027,first,E15,普通大棚,19,芸豆,0.6
full_waste,2027,second,E15,普通大棚,40,白灵菇,0.6
full_waste,2027,first,E16,普通大棚,31,辣椒,0.6
full_waste,2027,second,E16,普通大棚,41,羊肚菌,0.6
full_waste,2027,first,E2,普通大棚,24,青椒,0.6
full_waste,2027,second,E2,普通大棚,39,香菇,0.6
full_waste,2027,first,E3,普通大棚,32,空心菜,0.3
full_waste,2027,first,E3,普通大棚,33,黄心菜,0.3
full_waste,2027,second,E3,普通大棚,40,白灵菇,0.6
full_waste,2027,first,E4,普通大棚,22,茄子,0.3
full_waste,2027,second,E4,普通大棚,41,羊肚菌,0.6
full_waste,2027,first,E5,普通大棚,19,芸豆,0.6
full_waste,2027,second,E5,普通大棚,39,香菇,0.6
full_waste,2027,first,E6,普通大棚,22,茄子,0.3
full_waste,2027,second,E6,普通大棚,38,榆黄菇,0.6
full_waste,2027,first,E7,普通大棚,21,西红柿,0.3
full_waste,2027,first,E7,普通大棚,27,油麦菜,0.3
full_waste,2027,second,E7,普通大棚,41,羊肚菌,0.6
full_waste,2027,first,E8,普通大棚,27,油麦菜,0.3
full_waste,2027,first,E8,普通大棚,30,生菜,0.3
full_waste,2027,second,E8,普通大棚,41,羊肚菌,0.6
full_waste,2027,first,E9,普通大棚,21,西红柿,0.6
full_waste,2027,second,E9,普通大棚,40,白灵菇,0.6
full_waste,2027,first,F1,智慧大棚,19,芸豆,0.3
full_waste,2027,first,F1,智慧大棚,26,包菜,0.3
full_waste,2027,second,F1,智慧大棚,22,茄子,0.3
full_waste,2027,second,F1,智慧大棚,24,青椒,0.3
full_waste,2027,first,F2,智慧大棚,25,菜花,0.6
full_waste,2027,second,F2,智慧大棚,23,菠菜,0.3
full_waste,2027,second,F2,智慧大棚,28,小青菜,0.3
full_waste,2027,first,F3,智慧大棚,22,茄子,0.3
full_waste,2027,first,F3,智慧大棚,26,包菜,0.3
full_waste,2027,second,F3,智慧大棚,29,黄瓜,0.3
full_waste,2027,second,F3,智慧大棚,34,芹菜,0.3
full_waste,2027,first,F4,智慧大棚,29,黄瓜,0.6
full_waste,2027,second,F4,智慧大棚,21,西红柿,0.3
full_waste,2027,second,F4,智慧大棚,30,生菜,0.3
full_waste,2028,single,A1,平旱地,1,黄豆,63.8
full_waste,2028,single,A1,平旱地,7,玉米,16.2
full_waste,2028,single,A2,平旱地,4,绿豆,55.0
full_waste,2028,single,A3,平旱地,2,黑豆,6.7
full_waste,2028,single,A4,平旱地,7,玉米,60.3
full_waste,2028,single,A4,平旱地,12,南瓜,11.7
full_waste,2028,single,A5,平旱地,1,黄豆,11.7
full_waste,2028,single,A5,平旱地,8,谷子,39.936364
full_waste,2028,single,A5,平旱地,13,红薯,16.363636
full_waste,2028,single,A6,平旱地,1,黄豆,23.691364
full_waste,2028,single,A6,平旱地,2,黑豆,31.308636
full_waste,2028,single,B1,梯田,6,小麦,60.0
full_waste,2028,single,B10,梯田,5,爬豆,12.698565
full_waste,2028,single,B10,梯田,9,高粱,12.301435
full_waste,2028,single,B11,梯田,6,小麦,31.789474
full_waste,2028,single,B11,梯田,14,莜麦,28.210526
full_waste,2028,single,B12,梯田,6,小麦,45.0
full_waste,2028,single,B13,梯田,1,黄豆,13.798565
full_waste,2028,single,B13,梯田,5,爬豆,12.301435
full_waste,2028,single,B13,梯田,8,谷子,5.0
full_waste,2028,single,B14,梯田,6,小麦,20.0
full_waste,2028,single,B2,梯田,8,谷子,26.909091
full_waste,2028,single,B3,梯田,9,高粱,37.698565
full_waste,2028,single,B4,梯田,6,小麦,28.0
full_waste,2028,single,B5,梯田,6,小麦,25.0
full_waste,2028,single,B6,梯田,1,黄豆,27.052632
full_waste,2028,single,B6,梯田,8,谷子,58.947368
full_waste,2028,single,B7,梯田,8,谷子,55.0
full_waste,2028,single,B8,梯田,2,黑豆,5.990909
full_waste,2028,single,B8,梯田,3,红豆,38.009091
full_waste,2028,single,B9,梯田,3,红豆,35.0
full_waste,2028,single,B9,梯田,6,小麦,15.0
full_waste,2028,single,C1,山坡地,10,黍子,15.0
full_waste,2028,single,C2,山坡地,10,黍子,6.315789
full_waste,2028,single,C2,山坡地,15,大麦,6.684211
full_waste,2028,single,C3,山坡地,1,黄豆,5.0
full_waste,2028,single,C3,山坡地,10,黍子,5.0
full_waste,2028,single,C3,山坡地,11,荞麦,5.0
full_waste,2028,single,C4,山坡地,4,绿豆,18.0
full_waste,2028,single,C5,山坡地,4,绿豆,27.0
full_waste,2028,single,C6,山坡地,11,荞麦,10.0
full_waste,2028,single,C6,山坡地,15,大麦,10.0
full_waste,2028,first,D1,水浇地,18,刀豆,15.0
full_waste,2028,second,D1,水浇地,35,大白菜,10.0
full_waste,2028,first,D2,水浇地,18,刀豆,10.0
full_waste,2028,first,D3,水浇地,19,芸豆,5.0
full_waste,2028,first,D3,水浇地,22,茄子,6.375
full_waste,2028,second,D3,水浇地,35,大白菜,14.0
